"Lon","Lat","Area_km2","Depth_m","STRATUM","LOG10_DEPTH_M","LOG10_DEPTH_M_CEN"
-148.72112,59.2010483,13.719616,135.694641113281,133,2.13256269673206,0.0506602883284055
-148.65627,59.1984014,13.719616,125.759429931641,133,2.09954056003993,-0.0692855375936032
-148.59144,59.1957224,13.719616,134.853286743164,133,2.12986153586139,0.0408489010580913
-148.52661,59.1930111,13.719616,125.70890045166,133,2.09936602772732,-0.0699194887694646
-148.4618,59.1902675,13.719616,113.146659851074,133,2.05364173787839,-0.236003160512448
-148.39699,59.1874918,13.719616,113.350173950195,133,2.05442219094292,-0.233168332218572
-148.3322,59.1846838,13.719616,123.057411193848,133,2.09010777442784,-0.103548107321777
-148.26741,59.1818436,13.719616,126.687973022461,133,2.10273538759139,-0.0576810120321179
-148.20264,59.1789712,13.719616,129.731781005859,133,2.11304638028398,-0.0202285435223148
-148.13788,59.1760666,13.719616,135.156707763672,133,2.13083760439996,0.0443942605878478
-148.07313,59.1731299,13.719616,173.03352355957,133,2.23813025160569,0.434111779609489
-148.00839,59.1701609,13.719616,199.351364135742,134,2.29961921182986,0.657457233840237
-147.94366,59.1671598,13.719616,201.770217895508,230,2.30485706300018,0.676482604322408
-147.87894,59.1641265,13.719616,205.623687744141,230,2.31307314370841,0.706325754557616
-147.81424,59.1610611,13.719616,211.116241455078,230,2.32452164544878,0.747909980606364
-147.74955,59.1579636,13.719616,214.518920898438,230,2.33146560365075,0.773132418798921
-147.68487,59.1548339,13.719616,214.884979248047,230,2.33220605877818,0.775821963168676
-147.6202,59.1516721,13.719616,286.111267089844,330,2.45653496070144,1.2274200219556
-147.55554,59.1484781,13.719616,394.313446044922,430,2.59584158671955,1.73342144972309
-147.4909,59.1452521,13.719616,574.41357421875,430,2.75922469435862,2.32687553084993
-139.98092,58.5423597,13.719616,332.920440673828,241,2.52234046081999,1.46644438114588
-139.91853,58.5353999,13.719616,208.935852050781,241,2.32001296851959,0.731533179095047
-139.85617,58.5284097,13.719616,204.511535644531,241,2.31071780977842,0.697770509444656
-139.79384,58.521389,13.719616,210.471649169922,241,2.32319360402781,0.743086155104643
-139.73153,58.5143379,13.719616,216.669799804688,241,2.33579838205265,0.78887030665269
-139.66924,58.5072563,13.719616,262.896514892578,241,2.41978482888706,1.09393305367383
-139.60698,58.5001444,13.719616,262.603546142578,241,2.41930058641361,1.09217414679369
-139.54475,58.4930021,13.719616,270.166961669922,241,2.43163223868405,1.13696622764393
-139.48254,58.4858295,13.719616,197.450073242188,143,2.29545729916991,0.642339979131181
-139.42036,58.4786265,13.719616,182.76953125,143,2.26190379800124,0.520464085763825
-139.35821,58.4713932,13.719616,179.024291992188,143,2.25291196484787,0.487803181226087
-139.29608,58.4641296,13.719616,147.1328125,143,2.16770953675589,0.178323643201858
-139.23398,58.4568357,13.719616,82.5404205322266,40,1.9166666772184,-0.733535677404211
-139.1719,58.4495116,13.719616,68.6062774658203,40,1.83636385541573,-1.02521844689883
-139.10985,58.4421572,13.719616,84.9436264038086,40,1.92913079790195,-0.688262433467355
-139.04783,58.4347726,13.719616,85.9535675048828,40,1.93426390680005,-0.669617516814291
-138.98583,58.4273578,13.719616,76.7449188232422,40,1.88504963105374,-0.848377813477688
-138.92386,58.4199128,13.719616,80.9673385620117,40,1.9083098640282,-0.763890008182985
-138.86191,58.4124376,13.719616,95.4004135131836,40,1.97955025715802,-0.505124566302859
-138.8,58.4049323,13.719616,96.3299865722656,143,1.98376149974852,-0.489828131205865
-138.73811,58.3973968,13.719616,110.272850036621,143,2.04246859919736,-0.276587189333228
-138.67624,58.3898312,13.719616,77.4534378051758,40,1.88904069887616,-0.833881115982522
-138.61441,58.3822356,13.719616,93.2338256835938,40,1.96957350508522,-0.541362977479816
-138.5526,58.3746098,13.719616,118.639533996582,143,2.07422943216134,-0.161222778563797
-138.49082,58.366954,13.719616,126.454048156738,143,2.10193273691484,-0.0605964683886502
-138.42906,58.3592682,13.719616,129.773101806641,143,2.1131846851646,-0.0197261807197613
-138.36733,58.3515524,13.719616,131.699996948242,143,2.11958576489829,0.00352436792307645
-138.30563,58.3438065,13.719616,128.654602050781,143,2.10942532579326,-0.0333812469844563
-138.24396,58.3360307,13.719616,131.61198425293,143,2.11929543683072,0.00246981351377948
-138.18232,58.3282249,13.719616,134.380599975586,143,2.12833657577369,0.0353098107526203
-138.1207,58.3203892,13.719616,135.608169555664,143,2.13228585388259,0.0496547160803427
-138.05911,58.3125236,13.719616,133.189590454102,143,2.12447028350544,0.0212663336846362
-137.99755,58.3046281,13.719616,130.326187133789,143,2.11503168958069,-0.0130173334929879
-137.93602,58.2967027,13.719616,136.038711547852,143,2.13366250998291,0.0546551239734709
-137.87451,58.2887474,13.719616,152.645462036133,143,2.18368389778004,0.236347081978155
-137.81304,58.2807623,13.719616,164.739700317383,143,2.21679827161109,0.356627939515833
-137.75159,58.2727474,13.719616,172.009292602539,143,2.23555190979703,0.424746506228418
-137.69017,58.2647026,13.719616,168.095520019531,143,2.22555613903898,0.388439013758146
-137.62878,58.2566281,13.719616,169.932266235352,143,2.2302758492487,0.405582348379267
-137.56742,58.2485239,13.719616,139.648040771484,143,2.14503484703236,0.0959626981252091
-137.50608,58.2403899,13.719616,137.186218261719,143,2.13731048430426,0.0679056079441434
-137.44478,58.2322261,13.719616,129.482040405273,143,2.11220953448841,-0.023268206311404
-137.3835,58.2240327,13.719616,127.701232910156,143,2.106195090243,-0.0451143845040245
-137.32225,58.2158096,13.719616,124.0791015625,143,2.09369864015805,-0.090505058054509
-137.26103,58.2075568,13.719616,125.258125305176,143,2.09780590747937,-0.0755862908126739
-137.19984,58.1992744,13.719616,127.303848266602,143,2.10484153213511,-0.0500308938958241
-137.13868,58.1909624,13.719616,119.878036499023,143,2.0787396209551,-0.144840485528809
-137.07755,58.1826208,13.719616,156.469390869141,143,2.19442939187101,0.275377783585923
-137.01645,58.1742496,13.719616,185.994598388672,143,2.26950033172298,0.548056864507812
-136.95538,58.1658488,13.719616,192.864761352539,250,2.28525288421121,0.605274631371175
-136.89433,58.1574186,13.719616,198.875610351562,250,2.2985815255115,0.653688060946808
-136.83332,58.1489588,13.719616,155.928558349609,250,2.19292566360319,0.269915813310423
-136.77234,58.1404695,13.719616,117.831977844238,150,2.07126316750248,-0.171997098461005
-136.71138,58.1319507,13.719616,75.7236480712891,150,1.8792315284173,-0.869510822905065
-136.65046,58.1234025,13.719616,96.5801162719727,150,1.98488772390804,-0.48573736360211
-136.58956,58.1148248,10.81760087,341.699188232422,250,2.53364394705572,1.50750186949022
-153.93111,59.2746847,13.719616,14.4745206832886,32,1.16060419118708,-3.47977042838836
-153.86591,59.2746341,13.719616,21.8411159515381,32,1.33927482447288,-2.83078769061836
-153.80071,59.2745509,13.719616,22.1164379119873,32,1.34471518051054,-2.81102676465735
-153.73551,59.2744352,13.719616,24.1945457458496,32,1.38371747261439,-2.66935930737367
-153.67031,59.274287,13.719616,26.7571182250977,32,1.42743933755872,-2.51054901443319
-153.60512,59.2741063,13.719616,29.2999992370605,32,1.46686760904556,-2.36733427844386
-153.53992,59.2738931,13.719616,29.2999992370605,32,1.46686760904556,-2.36733427844386
-153.47472,59.2736473,13.719616,29.2999992370605,32,1.46686760904556,-2.36733427844386
-153.40953,59.273369,13.719616,29.2999992370605,32,1.46686760904556,-2.36733427844386
-153.34434,59.2730582,13.719616,35.481071472168,32,1.54999672636329,-2.06538559693353
-153.27914,59.2727149,13.719616,40.2000007629395,32,1.60422606132677,-1.86840917375296
-153.21395,59.272339,13.719616,50.2013854980469,32,1.70071570331739,-1.51793125315727
-153.14876,59.2719306,13.719616,54.3843650817871,32,1.73547406266399,-1.39167897098695
-153.08358,59.2714897,13.719616,57.0718078613281,32,1.75642162989543,-1.3155914277714
-153.01839,59.2710163,13.719616,66.1597595214844,32,1.82059391796707,-1.08249936090063
-152.95321,59.2705104,13.719616,75.3836288452148,32,1.8772770398464,-0.876610083261182
-152.88802,59.269972,13.719616,89.3884353637695,32,1.95128133554562,-0.607805358352639
-152.82284,59.2694011,13.719616,93.2994537353516,32,1.96987910097676,-0.540252965976009
-152.75767,59.2687976,13.719616,92.9419021606445,32,1.96821155655923,-0.546309963265045
-152.69249,59.2681616,13.719616,68.1451187133789,32,1.83343475244116,-1.03585778495169
-152.62732,59.2674932,13.719616,72.3828353881836,32,1.85963559133537,-0.94068885962394
-152.56215,59.2667922,13.719616,77.4719543457031,32,1.88914451183156,-0.833504037697323
-152.49698,59.2660587,13.719616,84.9547653198242,32,1.92918774452419,-0.688055587081171
-152.43182,59.2652928,13.719616,82.1240234375,32,1.91447021826675,-0.741513843248415
-152.36666,59.2644943,13.719616,95.2380294799805,32,1.9788104010669,-0.507811934801761
-152.3015,59.2636633,13.719616,88.6791534423828,32,1.94782153855773,-0.620372328537019
-152.23634,59.2627999,13.719616,98.9433364868164,32,1.99538655120081,-0.447602626211117
-152.17119,59.2619039,13.719616,90.539924621582,32,1.95684012859037,-0.587614235376601
-152.10604,59.2609755,13.719616,89.7413330078125,32,1.95299251620706,-0.60158986177071
-152.0409,59.2600146,13.719616,62.6833763122559,32,1.79715238081332,-1.16764571472387
-151.06426,59.2417045,13.719616,187.560760498047,33,2.27314198499364,0.561284388618153
-150.86907,59.2371664,13.71823515,45.181640625,33,1.65496199686872,-1.68412177438686
-150.80401,59.2355889,13.719616,240.727340698242,33,2.3815254182354,0.954963953863974
-150.73897,59.233979,13.719616,72.445915222168,33,1.86001390331328,-0.939314722539167
-150.67393,59.2323366,13.719616,84.9444808959961,33,1.9291351666744,-0.688246564838825
-150.6089,59.2306618,13.719616,121.110221862793,133,2.08318079971827,-0.128708856622337
-150.54387,59.2289547,13.719616,108.488731384277,133,2.03538463079487,-0.302318184536967
-150.47885,59.2272151,13.719616,116.888916015625,133,2.06777333116634,-0.184673180132324
-150.41384,59.2254432,13.719616,136.395156860352,133,2.13479894960076,0.0587829970376595
-150.34883,59.2236389,13.719616,140.646942138672,133,2.14813029443412,0.107206246617069
-150.28383,59.2218022,13.719616,133.917785644531,133,2.1268382595686,0.0298674986337003
-150.21884,59.2199331,13.719616,111.978218078613,133,2.04913355223931,-0.252378177517866
-150.15386,59.2180316,13.719616,123.953819274902,133,2.09325991282599,-0.0920986409497982
-150.08888,59.2160978,13.719616,153.59538269043,133,2.18637816034258,0.246133412624392
-150.02391,59.2141316,13.719616,158.154174804688,133,2.19908066049903,0.292272518847135
-149.95895,59.2121331,13.719616,156.710891723633,133,2.19509918186163,0.277810652008943
-149.89399,59.2101022,13.719616,159.517868041992,133,2.20280933665599,0.305816134919334
-149.82905,59.208039,13.719616,158.18180847168,133,2.1991565364648,0.292548122011981
-149.76411,59.2059435,13.719616,144.266906738281,133,2.15916672008003,0.147293694672527
-149.69918,59.2038156,13.719616,130.759613037109,133,2.11647362668275,-0.00777980636845699
-149.63426,59.2016554,13.719616,152.636947631836,133,2.18365967261221,0.236259089254071
-149.56934,59.1994629,13.719616,140.056640625,133,2.14630370522258,0.100571553240293
-149.50444,59.197238,13.719616,127.876502990723,133,2.10679075121086,-0.0429507738501798
-149.43954,59.1949809,13.719616,129.964050292969,133,2.11382323754888,-0.0174067761990554
-149.37465,59.1926915,13.719616,137.321319580078,133,2.13773796809767,0.0694583510978452
-149.30978,59.1903697,13.719616,137.021087646484,133,2.13678741054135,0.0660056547371502
-149.24491,59.1880157,13.719616,144.39892578125,133,2.1595639624233,0.148736592247509
-149.18004,59.1856294,13.719616,168.575698852539,133,2.22679496877681,0.392938796963168
-149.11519,59.1832108,13.719616,175.1845703125,133,2.24349585227023,0.453601172718017
-149.05035,59.18076,13.719616,169.992752075195,133,2.23043040490268,0.406143738629099
-148.98552,59.1782769,13.719616,179.025695800781,133,2.25291537032948,0.487815550907345
-148.92069,59.1757615,13.719616,187.139572143555,133,2.27216563221621,0.5577379966517
-148.85588,59.173214,13.719616,176.821701049805,133,2.24753556422808,0.468274559597521
-148.79108,59.1706341,13.719616,163.577590942383,133,2.2137238079132,0.345460609825787
-148.72628,59.1680221,13.719616,139.638565063477,133,2.14500537732192,0.0958556557254066
-148.6615,59.1653778,13.719616,137.523147583008,133,2.13837580377708,0.0717751523418627
-148.59672,59.1627013,13.719616,153.873519897461,133,2.18716388850017,0.248987401561928
-148.53196,59.1599926,13.719616,162.893005371094,133,2.21190243609515,0.338844867511361
-148.46721,59.1572517,13.719616,124.047676086426,133,2.09358863259617,-0.0909046369185425
-148.40247,59.1544785,13.719616,120.774337768555,133,2.08197466483584,-0.133089882780494
-148.33773,59.1516733,13.719616,126.100639343262,133,2.10071728849653,-0.065011323967482
-148.27301,59.1488358,13.719616,128.960250854492,133,2.11045586925487,-0.029638018985492
-148.2083,59.1459662,13.719616,128.550674438477,133,2.10907435950195,-0.0346560567302557
-148.1436,59.1430644,13.719616,130.823196411133,133,2.11668475606913,-0.00701292417480312
-148.07892,59.1401304,13.719616,156.568054199219,134,2.19470315427172,0.276372166764892
-148.01424,59.1371643,13.719616,196.239654541016,134,2.29278677066988,0.632639857374339
-147.94957,59.1341661,13.719616,201.825622558594,134,2.30497630079794,0.676915710037741
-147.88492,59.1311357,13.719616,205.310424804688,230,2.31241100158787,0.703920665381626
-147.82028,59.1280732,13.719616,204.312774658203,230,2.31029552174806,0.696236638785374
-147.75565,59.1249786,13.719616,197.761077880859,230,2.29614082050234,0.64482272370696
-147.69103,59.1218519,13.719616,204.909912109375,330,2.31156296704095,0.700840361854076
-147.62642,59.1186931,13.719616,328.595153808594,430,2.51666115407864,1.44581551802575
-147.56183,59.1155023,13.719616,500.342559814453,430,2.69926744613032,2.1090936917823
-139.93195,58.5029977,13.23920783,310.109954833984,341,2.49151570774031,1.35448007970001
-139.86964,58.4960139,13.719616,241.974731445312,241,2.3837700165307,0.963116975544667
-139.80736,58.4889996,13.719616,206.074417114258,241,2.31402408010657,0.70977982698001
-139.74511,58.481955,13.719616,220.699661254883,241,2.34380166657693,0.817940520409724
-139.68288,58.4748799,13.719616,241.931640625,241,2.38369267055383,0.962836032879918
-139.62068,58.4677745,13.719616,414.258270263672,341,2.61727118744508,1.81125987617522
-139.5585,58.4606388,13.719616,479.344390869141,440,2.68064764976544,2.04146127676605
-139.49635,58.4534727,13.719616,463.326049804688,341,2.6658867184384,1.98784536099698
-139.43422,58.4462763,13.719616,194.790618896484,143,2.28956803745227,0.62094849961006
-139.37212,58.4390496,13.719616,186.833618164062,143,2.27145502430046,0.555156865874018
-139.31005,58.4317926,13.719616,173.953918457031,143,2.24043421603905,0.442480436048382
-139.248,58.4245054,13.719616,147.50520324707,143,2.16880734032526,0.182311179110158
-139.18598,58.4171879,13.719616,81.0399017333984,143,1.90869890573983,-0.762476897642806
-139.12398,58.4098402,13.719616,94.0292434692383,40,1.97326294192096,-0.527961889822296
-139.06202,58.4024623,13.719616,84.315185546875,40,1.92590580007293,-0.699976546088366
-139.00007,58.3950542,13.719616,82.5524749755859,40,1.91673009821816,-0.733305314230949
-138.93816,58.387616,13.719616,96.5805282592773,143,1.9848895764988,-0.485730634463671
-138.87627,58.3801476,13.719616,102.934837341309,143,2.01256238258127,-0.385215104166934
-138.8144,58.3726491,13.719616,110.398277282715,143,2.04296229646883,-0.274793939928017
-138.75257,58.3651205,13.719616,100.783302307129,143,2.00338858452448,-0.418536957171833
-138.69076,58.3575618,13.719616,69.0143051147461,40,1.83893911955585,-1.01586435248832
-138.62898,58.349973,13.719616,70.9883270263672,40,1.8511869413273,-0.971376767938039
-138.56722,58.3423542,13.719616,68.4942016601562,40,1.83565380808245,-1.02779754148097
-138.5055,58.3347054,13.719616,116.10954284668,40,2.0648679151334,-0.195226480452253
-138.44379,58.3270265,13.719616,129.938079833984,143,2.11373644466987,-0.0177220327087642
-138.38212,58.3193176,13.719616,132.132919311523,143,2.12101103028881,0.00870133863268742
-138.32048,58.3115788,13.719616,135.227722167969,143,2.13106573265896,0.0452228875388341
-138.25886,58.30381,13.719616,131.683563232422,143,2.11953156962428,0.00332751521899174
-138.19727,58.2960113,13.719616,134.626113891602,143,2.12912930965775,0.0381892464883032
-138.1357,58.2881827,13.719616,133.720748901367,143,2.12619880018811,0.0275447996438751
-138.07417,58.2803241,13.719616,137.537582397461,143,2.13842138614916,0.0719407205277808
-138.01266,58.2724357,13.719616,134.71809387207,143,2.1294259293612,0.0392666539149145
-137.95118,58.2645175,13.719616,134.505889892578,143,2.12874130212162,0.0367798923686959
-137.88973,58.2565694,13.719616,137.184173583984,143,2.13730401135905,0.0678820963595651
-137.82831,58.2485915,13.719616,164.252304077148,143,2.2155114704143,0.351953910279471
-137.76691,58.2405838,13.719616,168.000228881836,143,2.22530987340474,0.387544506683377
-137.70555,58.2325463,13.719616,163.225799560547,143,2.21278880467048,0.342064411171752
-137.64421,58.224479,13.719616,167.898101806641,143,2.22504578619426,0.386585266556946
-137.5829,58.216382,13.719616,145.372253417969,143,2.16248152249703,0.159334003189866
-137.52162,58.2082553,13.719616,135.050933837891,143,2.13049759155376,0.0431592368811352
-137.46037,58.2000989,13.719616,135.205032348633,143,2.13099285640273,0.044958180175239
-137.39914,58.1919129,13.719616,128.180053710938,143,2.10782044922932,-0.0392106167420778
-137.33795,58.1836971,13.719616,131.099517822266,143,2.11760109437876,-0.00368452188523158
-137.27678,58.1754518,13.719616,128.453811645508,143,2.10874699573394,-0.0358451353745881
-137.21564,58.1671768,13.719616,123.050796508789,143,2.09008442923957,-0.103632903708934
-137.15454,58.1588722,13.719616,127.022438049316,143,2.10388044426515,-0.0535218393613094
-137.09346,58.1505381,13.719616,168.103240966797,143,2.22557608655326,0.388511468823605
-137.03241,58.1421744,13.719616,230.081604003906,240,2.36188189637845,0.883613075660216
-136.97139,58.1337811,13.719616,249.967651367188,250,2.39788380970513,1.01438230083182
-136.9104,58.1253584,13.719616,241.72331237793,250,2.38331853683242,0.961477072415362
-136.84943,58.1169061,13.719616,231.785400390625,250,2.36508607731579,0.895251575388902
-136.7885,58.1084244,13.719616,156.717529296875,250,2.19511757624605,0.277877465663448
-136.7276,58.0999132,13.719616,150.768920898438,250,2.17831182645827,0.216834185595688
-136.66673,58.0913726,13.719616,266.501281738281,250,2.42569930210752,1.11541610856927
-136.60588,58.0828026,13.719616,230.861419677734,150,2.3633513620163,0.888950594284104
-154.06145,59.2415589,13.719616,11.9134511947632,32,1.07603759000694,-3.78694046158572
-153.99631,59.2415733,13.719616,16.2930698394775,32,1.21200291909915,-3.29307557795418
-153.93118,59.2415552,13.719616,18.3707733154297,32,1.26412743826308,-3.10374444653181
-153.86604,59.2415046,13.719616,15.4541883468628,32,1.18904620087554,-3.37646093104207
-153.80091,59.2414216,13.719616,24.3560523986816,32,1.38660689970806,-2.65886408344485
-153.73577,59.241306,13.719616,27.3999996185303,32,1.43775055677403,-2.4730957231282
-153.67064,59.2411579,13.719616,29.4422225952148,32,1.46897059182044,-2.35969564475447
-153.6055,59.2409774,13.719616,31.1062755584717,32,1.49284801492631,-2.27296602873887
-153.54037,59.2407643,13.719616,32.9000015258789,32,1.51719591809225,-2.18452749485674
-153.47524,59.2405188,13.719616,32.9000015258789,32,1.51719591809225,-2.18452749485674
-153.41011,59.2402408,13.719616,36.5999984741211,32,1.56348106728838,-2.01640662187954
-153.34498,59.2399303,13.719616,42.0999984741211,32,1.62428208009503,-1.79555998902895
-153.27985,59.2395873,13.719616,40.2000007629395,32,1.60422606132677,-1.86840917375296
-153.21472,59.2392118,13.719616,49.4000015258789,32,1.69372696233824,-1.54331635517883
-153.1496,59.2388038,13.719616,56.3007049560547,32,1.75051383280175,-1.33705023306882
-153.08447,59.2383633,13.719616,64.9981155395508,32,1.81290076552534,-1.1104430864133
-153.01935,59.2378904,13.719616,70.2228622436523,32,1.84647852708448,-0.988479072383188
-152.95423,59.237385,13.719616,87.011962890625,32,1.93957896595451,-0.650311704896394
-152.88911,59.236847,13.719616,102.315811157227,32,2.00994275167642,-0.394730351330461
-152.824,59.2362767,13.719616,110.800605773926,32,2.04454213479272,-0.269055516204904
-152.75888,59.2356738,13.719616,112.748428344727,32,2.05211049674982,-0.241565065351137
-152.69377,59.2350384,13.719616,86.2334060668945,32,1.93567554030269,-0.664490061012391
-152.62866,59.2343706,13.719616,69.7675170898438,32,1.84365326743425,-0.998741221842227
-152.56356,59.2336703,13.719616,72.3437728881836,32,1.85940115443654,-0.941540401355445
-152.49845,59.2329376,13.719616,85.7397766113281,32,1.93318234765381,-0.673546048341162
-152.43335,59.2321723,13.719616,92.6946868896484,32,1.96705484179675,-0.550511481441614
-152.36826,59.2313746,13.719616,93.8501663208008,32,1.97243504661258,-0.530969041887182
-152.30316,59.2305445,13.719616,99.9758605957031,32,1.99989515124373,-0.431226103972649
-152.23807,59.2296818,13.719616,109.020706176758,32,2.03750899082391,-0.294601902558767
-152.17298,59.2287868,13.719616,114.641494750977,32,2.05934183996665,-0.215298762756766
-152.1079,59.2278592,13.719616,92.3566665649414,32,1.96546824950957,-0.556274437487188
-152.04282,59.2268992,13.719616,83.0326614379883,32,1.91924895854601,-0.724156094565869
-151.97774,59.2259068,13.719616,30.023120880127,33,1.4774558348283,-2.32887482022043
-151.45728,59.2167993,11.62721023,31.1016311645508,33,1.49278316674988,-2.27320157582519
-151.39224,59.2155149,13.63193595,49.4011306762695,33,1.69373688902173,-1.54328029863104
-151.26218,59.2128489,8.623464667,18.1349906921387,33,1.25851733701301,-3.12412193555436
-151.06713,59.2086068,13.71004772,128.706954956055,33,2.10960201557125,-0.0327394592785097
-150.93713,59.2056167,13.42166039,41.7773361206055,33,1.62094074428467,-1.80769667440439
-150.87213,59.2040731,13.719616,84.3259506225586,33,1.92596124577354,-0.699775151477985
-150.80714,59.2024971,13.719616,123.175590515137,133,2.09052465299972,-0.102033885359696
-150.74216,59.2008887,13.719616,84.212516784668,33,1.92537664692138,-0.701898581370159
-150.67719,59.1992479,13.719616,117.833236694336,33,2.0712678072339,-0.171980245632154
-150.61222,59.1975748,13.719616,96.5064926147461,133,1.98455653212001,-0.48694034670777
-150.54725,59.1958693,13.719616,115.211647033691,133,2.06149638522243,-0.207472839419346
-150.4823,59.1941314,13.719616,144.412628173828,133,2.15960517180989,0.148886276501951
-150.41735,59.1923611,13.719616,165.596160888672,133,2.21905026406606,0.364807818894918
-150.35241,59.1905585,13.719616,185.995162963867,133,2.26950164999525,0.548061652848937
-150.28747,59.1887236,13.719616,150.434356689453,133,2.17734703317498,0.213329781011371
-150.22254,59.1868563,13.719616,117.213073730469,133,2.06897605479078,-0.180304544636854
-150.15762,59.1849567,13.719616,127.047065734863,133,2.10396463908436,-0.0532160197463565
-150.09271,59.1830247,13.719616,126.354034423828,133,2.10158911329221,-0.0618446074659937
-150.0278,59.1810605,13.719616,138.553436279297,133,2.14161730123792,0.0835491963351464
-149.9629,59.1790639,13.719616,146.036529541016,133,2.16446150368679,0.166525860013961
-149.89801,59.1770349,13.719616,136.005645751953,133,2.1335569368116,0.0542716520816754
-149.83313,59.1749737,13.719616,130.367889404297,133,2.1151706345568,-0.0125126456808957
-149.76825,59.1728802,13.719616,131.567321777344,133,2.11914803415554,0.00193440492458937
-149.70339,59.1707543,13.719616,147.396347045898,133,2.16848672044659,0.181146596196809
-149.63853,59.1685962,13.719616,166.547546386719,133,2.2215382389572,0.373844853838274
-149.57368,59.1664058,13.719616,165.454559326172,133,2.21867873923788,0.363458334675232
-149.50883,59.1641831,13.719616,155.09619140625,133,2.19060113326455,0.261472455633486
-149.444,59.1619281,13.719616,131.704345703125,133,2.11960010513452,0.00357645575417648
-149.37918,59.1596408,13.719616,150.376953125,133,2.1771812810854,0.212727722111644
-149.31436,59.1573213,13.719616,136.80436706543,133,2.13609996114248,0.0635086423028391
-149.24955,59.1549696,13.719616,140.245529174805,133,2.14688902546716,0.102697603435649
-149.18475,59.1525856,13.719616,158.644332885742,133,2.20042456278746,0.297153955546614
-149.11997,59.1501693,13.719616,173.177932739258,133,2.23849255107539,0.435427754694026
-149.05519,59.1477208,13.719616,170.373382568359,133,2.2314017459082,0.40967192640948
-148.99042,59.1452401,13.719616,172.737976074219,133,2.23738782677644,0.431415080720521
-148.92566,59.1427272,13.719616,181.773025512695,133,2.25952943587072,0.511839724795366
-148.8609,59.140182,13.719616,162.227569580078,133,2.21012466182978,0.332387483952234
-148.79616,59.1376047,13.719616,149.919250488281,133,2.1758574023216,0.207919016568912
-148.73143,59.1349951,13.719616,150.831756591797,133,2.17849278888524,0.217491492782266
-148.66671,59.1323534,13.719616,152.304748535156,133,2.18271344391691,0.23282211655218
-148.602,59.1296794,13.719616,180.625595092773,133,2.25677929093845,0.501850413431841
-148.5373,59.1269733,13.719616,186.628387451172,133,2.27097770358908,0.553423100809375
-148.47261,59.124235,13.719616,171.080078125,133,2.23319943990865,0.416201664132066
-148.40793,59.1214646,13.719616,138.676284790039,133,2.14200219816464,0.0849472518335137
-148.34326,59.118662,13.719616,128.652297973633,133,2.10941754793739,-0.0334094983770005
-148.2786,59.1158272,13.719616,127.045257568359,133,2.10395845804965,-0.0532384710286673
-148.21395,59.1129603,13.719616,133.419677734375,133,2.12521988731078,0.0239891086638675
-148.14932,59.1100613,13.719616,139.705612182617,133,2.14521385272109,0.0966128978800178
-148.08469,59.1071301,13.719616,144.5,134,2.15986784709257,0.149840388103618
-148.02008,59.1041669,13.719616,169.738311767578,134,2.22977987833038,0.403780840439734
-147.95547,59.1011715,13.719616,186.916152954102,134,2.27164683394013,0.555853573233206
-147.89088,59.098144,13.719616,215.962066650391,134,2.33437747480294,0.783709165954435
-147.8263,59.0950845,13.719616,234.212707519531,230,2.36961045459584,0.911685405055887
-147.76174,59.0919928,13.719616,235.132080078125,330,2.37131188582613,0.91786548892114
-147.69718,59.0888691,13.719616,219.769226074219,330,2.34196687879791,0.811276047495744
-147.63263,59.0857134,13.719616,427.302612304688,430,2.63073554787463,1.86016627636643
-147.5681,59.0825255,13.719616,642.689697265625,430,2.80800133794284,2.50404622258796
-139.82086,58.4566082,12.75824452,523.587524414062,440,2.71898929001264,2.18072905793755
-139.75866,58.4495699,13.719616,223.980621337891,241,2.35021044507485,0.841219033161662
-139.69649,58.4425014,13.719616,293.877868652344,341,2.46816688146537,1.26967047825093
-139.44806,58.4139238,13.719616,210.92170715332,241,2.32412127775646,0.746455730871544
-139.38601,58.4067037,13.719616,204.365478515625,143,2.31040753649023,0.696643508301131
-139.32399,58.3994533,13.719616,192.575057983398,143,2.28460003729718,0.602903305038355
-139.262,58.3921727,13.719616,174.017654418945,143,2.24059331051127,0.443058312581577
-139.20003,58.3848619,13.719616,149.345397949219,143,2.1741918444423,0.201869234953737
-139.13809,58.3775209,13.719616,92.4934768676758,40,1.96611110506045,-0.553939402637131
-139.07618,58.3701497,13.719616,83.82275390625,40,1.92336192500941,-0.7092166264133
-139.01429,58.3627484,13.719616,73.0253295898438,40,1.86347352577879,-0.926748386269876
-138.95243,58.3553169,13.719616,87.3589401245117,40,1.94130735634889,-0.644033697652253
-138.89059,58.3478553,13.719616,108.574501037598,143,2.03572784220543,-0.301071542731515
-138.82879,58.3403636,13.719616,119.524276733398,143,2.07745612436829,-0.149502511478486
-138.767,58.3328418,13.719616,123.941787719727,143,2.09321775606421,-0.0922517663413342
-138.70525,58.32529,13.719616,78.7665634155273,40,1.89634189761822,-0.807361078181762
-138.64352,58.3177081,13.719616,77.06640625,40,1.88686510749796,-0.841783484843734
-138.58182,58.3100962,13.719616,70.765510559082,40,1.84982164436514,-0.976335916199157
-138.52015,58.3024542,13.719616,100.051567077637,40,2.0002238952495,-0.430032011910832
-138.4585,58.2947823,13.719616,71.1890716552734,40,1.85241332953455,-0.96692217592329
-138.39688,58.2870804,13.719616,124.684173583984,143,2.09581133109404,-0.0828311615529915
