"Id","Area_km2","Lon","Lat","DEPTH_EFH","E_km","N_km","shallower_than_700m","trawlable","shallow_trawlable","LOG_DEPTH_EFH","LOG_DEPTH_EFH_CEN","LOG_DEPTH_EFH_CEN_SQ","stratum"
667136,13.719616,-138.7341478,58.26073907,174,1333.17438737065,6546.66659687876,TRUE,TRUE,TRUE,5.15905529921453,0.216195113411557,0.0467403270630358,143
667137,13.719616,-138.6725283,58.25317088,169,1336.91875655062,6546.60851799177,TRUE,TRUE,TRUE,5.12989871492307,0.164379152761496,0.0270205058625873,143
667138,13.719616,-138.6109357,58.24557271,162,1340.66338407991,6546.55039261774,TRUE,TRUE,TRUE,5.08759633523238,0.0892009899305695,0.00795681660459356,143
667139,13.719616,-138.5493701,58.23794458,153,1344.40827044285,6546.49222027269,TRUE,FALSE,FALSE,5.03043792139244,-0.0123787456360057,0.000153233343520931,143
667140,13.719616,-138.4878315,58.23028652,148,1348.15342165457,6546.43400282898,TRUE,FALSE,FALSE,4.99721227376411,-0.0714260892093183,0.00510168621973749,143
667141,13.719616,-138.42632,58.22259852,163,1351.89883889696,6546.37573650065,TRUE,TRUE,TRUE,5.09375020080676,0.100137403238119,0.0100274995272737,143
667142,13.719616,-138.3648357,58.21488063,155,1355.64452188933,6546.31742406936,TRUE,TRUE,TRUE,5.04342511691925,0.0107015989491146,0.000114524220067691,143
667143,13.719616,-138.3033787,58.20713285,150,1359.39047154693,6546.25906281821,TRUE,TRUE,TRUE,5.01063529409626,-0.0475712135358673,0.00226302035727508,143
667144,13.719616,-138.2419491,58.19935521,135,1363.13668804254,6546.20065330645,TRUE,TRUE,TRUE,4.90527477843843,-0.234813871277358,0.0551375541442599,143
667145,13.719616,-138.180547,58.19154773,174,1366.88317177723,6546.1421949822,TRUE,TRUE,TRUE,5.15905529921453,0.216195113411557,0.0467403270630358,143
667146,13.719616,-138.1191724,58.18371041,169,1370.62992942247,6546.08368639432,TRUE,TRUE,TRUE,5.12989871492307,0.164379152761496,0.0270205058625873,143
667147,13.719616,-138.0578255,58.17584329,165,1374.37695507148,6546.02512785907,TRUE,TRUE,TRUE,5.10594547390058,0.121810373721537,0.0148377671461806,143
667148,13.719616,-137.9965063,58.16794639,168,1378.12425487343,6545.9665201001,TRUE,TRUE,TRUE,5.12396397940326,0.153832168962254,0.0236643362076314,143
667149,13.719616,-137.9352149,58.16001972,170,1381.87182942479,6545.90786142918,TRUE,TRUE,TRUE,5.13579843705026,0.174863912105487,0.0305773877568355,143
667150,13.719616,-137.8739514,58.1520633,174,1385.6196790603,6545.84915123972,TRUE,TRUE,TRUE,5.15905529921453,0.216195113411557,0.0467403270630358,143
667151,13.719616,-137.8127159,58.14407715,176,1389.3678041005,6545.79038891056,TRUE,TRUE,TRUE,5.17048399503815,0.236505752242178,0.0559349708436384,143
667152,13.719616,-137.7515085,58.13606129,177,1393.11620485165,6545.73157380587,TRUE,TRUE,TRUE,5.17614973257383,0.246574683165896,0.0607990743783619,143
667153,13.719616,-137.6903292,58.12801574,177,1396.86488739928,6545.67270662209,TRUE,TRUE,TRUE,5.17614973257383,0.246574683165896,0.0607990743783619,143
667154,13.719616,-137.6291781,58.11994053,178,1400.61385176726,6545.61378780597,TRUE,TRUE,TRUE,5.18178355029209,0.256586887417281,0.0658368307944884,143
667155,13.719616,-137.5680554,58.11183567,169,1404.36309267975,6545.55481424096,TRUE,TRUE,TRUE,5.12989871492307,0.164379152761496,0.0270205058625873,143
667156,13.719616,-137.5069611,58.10370117,164,1408.11261643883,6545.4957855014,TRUE,TRUE,TRUE,5.0998664278242,0.111006926749321,0.0123225377863291,143
667157,13.719616,-137.4458953,58.09553707,149,1411.86242276691,6545.4367030841,TRUE,TRUE,TRUE,5.00394630594546,-0.0594586261129281,0.00353532821923697,143
667158,13.719616,-137.3848581,58.08734338,154,1415.61251214297,6545.37756518651,TRUE,TRUE,TRUE,5.03695260241363,-0.000801104988269832,6.41769202230807e-07,143
667159,13.719616,-137.3238495,58.07912012,152,1419.36289057203,6545.31837246681,TRUE,TRUE,TRUE,5.02388052084628,-0.0240323057811158,0.000577551721157052,143
667160,13.719616,-137.2628696,58.07086731,157,1423.11355824956,6545.25912420426,TRUE,TRUE,TRUE,5.05624580534831,0.033486033521637,0.00112131444101219,143
667161,13.719616,-137.2019186,58.06258497,166,1426.86450955871,6545.19981827081,TRUE,TRUE,TRUE,5.11198778835654,0.132548542670128,0.0175691161639748,143
667162,13.719616,-137.1409965,58.05427313,230,1430.61575019957,6545.14045639019,TRUE,TRUE,TRUE,5.4380793089232,0.712065856121401,0.507037783453904,240
667163,13.719616,-137.0801034,58.04593179,345,1434.36728085107,6545.08103560837,TRUE,TRUE,TRUE,5.84354441703136,1.43264285775811,2.05246555788533,340
667164,13.719616,-137.0192393,58.03756099,415,1438.11910692284,6545.02155874065,TRUE,TRUE,TRUE,6.0282785202307,1.76094520368504,3.10092801038134,340
667165,13.719616,-136.9584044,58.02916074,442,1441.87122300382,6544.96202249854,TRUE,TRUE,TRUE,6.0913098820777,1.87296211665865,3.50798709043846,350
667166,13.719616,-136.8975987,58.02073106,428,1445.62363500451,6544.90242749049,TRUE,TRUE,TRUE,6.0591231955818,1.81576117486602,3.29698864415084,350
667167,13.719616,-136.8368224,58.01227198,396,1449.37633695154,6544.84277257286,TRUE,TRUE,TRUE,5.98141421125448,1.6776597555156,2.81454225527665,350
667168,13.719616,-136.7760754,58.0037835,358,1453.12934106651,6544.78305758005,TRUE,TRUE,TRUE,5.8805329864007,1.49837752118045,2.24513519597886,350
667169,13.719616,-136.7153579,57.99526567,219,1456.88264080743,6544.7232835289,TRUE,TRUE,TRUE,5.3890717298165,0.624971470676143,0.390589339159101,150
667170,13.719616,-136.6546699,57.98671848,105,1460.63624284068,6544.66344772667,TRUE,TRUE,TRUE,4.65396035015752,-0.681440211195097,0.464360761433618,50
667171,13.68796099,-136.5940116,57.97814198,48,1464.39014058831,6544.60355114678,TRUE,TRUE,TRUE,3.87120101090789,-2.07253001497956,4.29538066299116,50
668244,13.719616,-153.7365461,59.14191499,44,457.858532370421,6556.08703509852,TRUE,TRUE,TRUE,3.78418963391826,-2.22716328893008,4.96025631555786,32
668245,13.719616,-153.6716032,59.14176736,36,461.573988974469,6556.03139897117,TRUE,TRUE,TRUE,3.58351893845611,-2.58378753392898,6.67595802048679,32
668246,13.719616,-153.6066609,59.14158733,42,465.289433821221,6555.97577084459,TRUE,TRUE,TRUE,3.73766961828337,-2.30983687221001,5.33534637622091,32
668247,13.719616,-153.5417194,59.1413749,58,469.004863737292,6555.92015065695,TRUE,TRUE,TRUE,4.06044301054642,-1.73621640881128,3.01444741822555,32
668248,13.719616,-153.4767788,59.14113008,61,472.720281278259,6555.86453939039,TRUE,TRUE,TRUE,4.11087386417331,-1.64659263460788,2.71126730434491,32
668249,13.719616,-153.4118391,59.14085286,65,476.435694702934,6555.80893575845,TRUE,TRUE,TRUE,4.17438726989564,-1.53371905179167,2.35229412982874,32
668250,13.719616,-153.3469006,59.14054324,62,480.151095114893,6555.75333969327,TRUE,TRUE,TRUE,4.12713438504509,-1.6176950620658,2.61693731383206,32
668251,13.719616,-153.2819633,59.14020122,61,483.866490782179,6555.69775100361,TRUE,TRUE,TRUE,4.11087386417331,-1.64659263460788,2.71126730434491,32
668252,13.719616,-153.2170274,59.13982682,80,487.581878536124,6555.64217177842,TRUE,TRUE,TRUE,4.38202663467388,-1.16471035560136,1.35655021244504,32
668253,13.719616,-153.152093,59.13942002,103,491.297260910431,6555.58659961088,TRUE,TRUE,TRUE,4.63472898822964,-0.715617448245271,0.512108332233073,32
668254,13.719616,-153.0871602,59.13898082,122,495.012640449868,6555.5310343149,TRUE,TRUE,TRUE,4.80402104473326,-0.414758114021747,0.172024293146877,32
668255,13.719616,-153.0222291,59.13850924,138,498.728019699395,6555.47547792505,TRUE,TRUE,TRUE,4.92725368515721,-0.1957538032568,0.0383195514895018,132
668256,13.719616,-152.9573,59.13800527,154,502.443389752433,6555.41992912167,TRUE,TRUE,TRUE,5.03695260241363,-0.000801104988269832,6.41769202230807e-07,132
668257,13.719616,-152.8923728,59.13746891,161,506.158764592895,6555.36438768464,TRUE,TRUE,TRUE,5.08140436498446,0.0781968584621719,0.00611474867335295,132
668258,13.719616,-152.8274477,59.13690016,163,509.874141037558,6555.3088533876,TRUE,TRUE,TRUE,5.09375020080676,0.100137403238119,0.0100274995272737,132
668259,13.719616,-152.7625249,59.13629903,166,513.589515898229,6555.25332708912,TRUE,TRUE,TRUE,5.11198778835654,0.132548542670128,0.0175691161639748,132
668260,13.719616,-152.6976044,59.13566552,160,517.304897431528,6555.19780855743,TRUE,TRUE,TRUE,5.07517381523383,0.0671241649847733,0.00450565352490306,132
668261,13.719616,-152.6326865,59.13499962,158,521.020276731839,6555.14229636865,TRUE,TRUE,TRUE,5.06259503302697,0.0447696368500313,0.00200432038368368,132
668262,13.719616,-152.5677711,59.13430135,138,524.735667765803,6555.08679253679,TRUE,TRUE,TRUE,4.92725368515721,-0.1957538032568,0.0383195514895018,132
668263,13.719616,-152.5028585,59.1335707,140,528.451061624809,6555.03129560294,TRUE,TRUE,TRUE,4.9416424226093,-0.170182692245676,0.0289621487399864,132
668264,13.719616,-152.4379487,59.13280767,141,532.166466562501,6554.97580531537,TRUE,TRUE,TRUE,4.94875989037817,-0.157533802164692,0.0248168988244644,132
668265,13.719616,-152.373042,59.13201227,133,535.881873652432,6554.92032239042,TRUE,TRUE,TRUE,4.89034912822175,-0.261339163011565,0.0682981581235853,132
668266,13.719616,-152.3081383,59.1311845,142,539.597296866341,6554.8648466173,TRUE,TRUE,TRUE,4.95582705760126,-0.144974304279802,0.0210175489014127,132
668267,13.719616,-152.2432379,59.13032436,155,543.312727282814,6554.80937756379,TRUE,TRUE,TRUE,5.04342511691925,0.0107015989491146,0.000114524220067691,132
668268,13.719616,-152.1783408,59.12943185,170,547.028173148794,6554.75391495805,TRUE,TRUE,TRUE,5.13579843705026,0.174863912105487,0.0305773877568355,132
668269,13.719616,-152.1134472,59.12850698,181,550.743631248939,6554.69845950555,TRUE,TRUE,TRUE,5.19849703126583,0.286289443238083,0.0819616453095718,132
668270,13.719616,-152.0485572,59.12754975,151,554.45910410161,6554.64301085115,TRUE,TRUE,TRUE,5.01727983681492,-0.0357627876720366,0.00127897698207517,32
668271,13.719616,-151.983671,59.12656016,153,558.174588500451,6554.58756854611,TRUE,TRUE,TRUE,5.03043792139244,-0.0123787456360057,0.000153233343520931,33
668272,13.719616,-151.9187886,59.12553821,127,561.890092685239,6554.53213229843,TRUE,TRUE,TRUE,4.84418708645859,-0.343376568889298,0.117907468062187,33
668273,13.60389263,-151.8539101,59.12448392,79,565.605619132956,6554.47670396048,TRUE,TRUE,TRUE,4.36944785246702,-1.1870648837361,1.4091230381994,33
668274,13.09958055,-151.7890358,59.12339727,65,569.321158943517,6554.42128071673,TRUE,TRUE,TRUE,4.17438726989564,-1.53371905179167,2.35229412982874,33
668276,7.849045811,-151.6592999,59.12112694,35,576.752305762142,6554.31045373408,TRUE,TRUE,TRUE,3.55534806148941,-2.63385173341794,6.93717495362867,33
668277,13.719616,-151.5944386,59.11994326,76,580.467912056688,6554.25504904689,TRUE,TRUE,TRUE,4.33073334028633,-1.25586682636725,1.57720148556974,33
668278,12.27251956,-151.5295818,59.11872724,49,584.183547421159,6554.1996501068,TRUE,TRUE,TRUE,3.89182029811063,-2.03588621049103,4.14483266206755,33
668280,13.62841092,-151.3998827,59.11619821,68,591.614880934903,6554.08887025748,TRUE,FALSE,FALSE,4.21950770517611,-1.45353274890942,2.11275745215219,33
668281,13.719616,-151.3350405,59.11488521,82,595.330589772022,6554.03348965767,TRUE,TRUE,TRUE,4.40671924726425,-1.12082759383681,1.25625449510601,132
668282,13.719616,-151.2702034,59.11353988,117,599.046326187523,6553.97811380613,TRUE,FALSE,FALSE,4.76217393479776,-0.489127188947032,0.239245406967225,132
668283,13.719616,-151.2053714,59.11216223,140,602.762098368637,6553.92274348037,TRUE,TRUE,TRUE,4.9416424226093,-0.170182692245676,0.0289621487399864,132
668284,13.719616,-151.1405448,59.11075227,159,606.477897321381,6553.86737899506,TRUE,TRUE,TRUE,5.06890420222023,0.0559820497782691,0.0031339898973766,132
668285,13.719616,-151.0757237,59.10930999,158,610.193725560073,6553.81201871737,TRUE,TRUE,TRUE,5.06259503302697,0.0447696368500313,0.00200432038368368,33
668286,13.719616,-151.0109082,59.10783541,159,613.909585502362,6553.75666434761,TRUE,TRUE,TRUE,5.06890420222023,0.0559820497782691,0.0031339898973766,132
668287,13.719616,-150.9460983,59.10632853,179,617.625485350031,6553.70131552915,TRUE,TRUE,TRUE,5.18738580584075,0.266543000594315,0.0710451711658209,133
668288,13.719616,-150.8812943,59.10478935,193,621.341416126184,6553.64597137574,TRUE,TRUE,TRUE,5.26269018890489,0.400371055026999,0.160296981703432,133
668289,13.719616,-150.8164962,59.10321787,152,625.057386029397,6553.590631512,TRUE,TRUE,TRUE,5.02388052084628,-0.0240323057811158,0.000577551721157052,133
668290,13.719616,-150.7517041,59.1016141,144,628.77339749354,6553.53529649839,TRUE,TRUE,TRUE,4.969813299576,-0.120118492756718,0.0144284523021457,33
668291,13.719616,-150.6869183,59.09997805,145,632.489441493842,6553.47996649171,TRUE,TRUE,TRUE,4.97673374242057,-0.107819747796373,0.0116250980148735,33
668292,13.719616,-150.6221387,59.09830972,125,636.205531944077,6553.42464130059,TRUE,TRUE,TRUE,4.8283137373023,-0.371586074743795,0.138076210943501,33
668293,13.719616,-150.5573656,59.0966091,122,639.921659891635,6553.36931882005,TRUE,TRUE,TRUE,4.80402104473326,-0.414758114021747,0.172024293146877,133
668294,13.719616,-150.4925991,59.09487622,130,643.637827671675,6553.31400177641,TRUE,TRUE,TRUE,4.86753445045558,-0.30188453120554,0.0911342701811889,133
668295,13.719616,-150.4278392,59.09311107,148,647.354043503243,6553.2586886578,TRUE,TRUE,TRUE,4.99721227376411,-0.0714260892093183,0.00510168621973749,133
668296,13.719616,-150.3630862,59.09131366,191,651.070298339196,6553.20337951502,TRUE,TRUE,TRUE,5.25227342804663,0.381858788112021,0.145816134058381,133
668297,13.719616,-150.29834,59.089484,206,654.786606034232,6553.148075275,TRUE,TRUE,TRUE,5.32787616878958,0.516217072340859,0.266480065776168,133
668298,13.719616,-150.2336009,59.08762208,193,658.502957620612,6553.09277372679,TRUE,TRUE,TRUE,5.26269018890489,0.400371055026999,0.160296981703432,133
668299,13.719616,-150.168869,59.08572791,197,662.219355492604,6553.03747532005,TRUE,FALSE,FALSE,5.28320372873799,0.436826929355769,0.19081776621039,133
668300,13.719616,-150.1041443,59.08380151,208,665.935807717794,6552.98218185901,TRUE,TRUE,TRUE,5.33753807970132,0.53338784895181,0.284502597409439,133
668301,13.719616,-150.0394271,59.08184287,209,669.652305318107,6552.92689106224,TRUE,TRUE,TRUE,5.34233425196481,0.541911421905069,0.293667989191174,133
668302,13.719616,-149.9747173,59.07985199,209,673.368862178642,6552.87160274878,TRUE,TRUE,TRUE,5.34233425196481,0.541911421905069,0.293667989191174,133
668303,13.719616,-149.9100153,59.0778289,219,677.085463387705,6552.81631878724,TRUE,TRUE,TRUE,5.3890717298165,0.624971470676143,0.390589339159101,133
668304,13.719616,-149.845321,59.07577358,223,680.802122922133,6552.76103676286,TRUE,TRUE,TRUE,5.40717177146012,0.657138168811802,0.431830572909329,230
668305,13.719616,-149.7806346,59.07368605,238,684.518837365999,6552.70575792036,TRUE,TRUE,TRUE,5.47227067367148,0.772829435032388,0.59726533565248,230
668306,13.719616,-149.7159562,59.07156632,239,688.235609075626,6552.65048264441,TRUE,TRUE,TRUE,5.47646355193151,0.780280857076917,0.608838215920688,230
668307,13.719616,-149.651286,59.06941438,237,691.952434783594,6552.59520879986,TRUE,TRUE,TRUE,5.46806014113513,0.765346638486741,0.585755477042954,230
668308,13.719616,-149.586624,59.06723025,235,695.66932251166,6552.53993814657,TRUE,TRUE,TRUE,5.45958551414416,0.750285857213509,0.56292886753461,230
668309,13.719616,-149.5219704,59.06501393,236,699.386268928739,6552.48466963699,TRUE,TRUE,TRUE,5.46383180502561,0.757832202115318,0.574309646562952,230
668310,13.719616,-149.4573253,59.06276542,223,703.103276430449,6552.42940249864,TRUE,TRUE,TRUE,5.40717177146012,0.657138168811802,0.431830572909329,230
668311,13.719616,-149.3926888,59.06048474,220,706.820347289919,6552.37413817708,TRUE,TRUE,TRUE,5.39362754635236,0.63306789267096,0.40077495673085,133
668312,13.719616,-149.3280611,59.05817188,211,710.537478223156,6552.31887445789,TRUE,TRUE,TRUE,5.35185813347607,0.558836897972157,0.312298678535143,133
668313,13.719616,-149.2634422,59.05582687,196,714.254677158587,6552.26361418909,TRUE,TRUE,TRUE,5.27811465923052,0.427782830681225,0.182998150225642,133
668314,13.719616,-149.1988323,59.05344969,182,717.971940866405,6552.20835401866,TRUE,TRUE,TRUE,5.2040066870768,0.296080991721361,0.0876639536587045,133
668315,13.719616,-149.1342315,59.05104037,178,721.689271530599,6552.1530964593,TRUE,TRUE,TRUE,5.18178355029209,0.256586887417281,0.0658368307944884,133
668316,13.719616,-149.0696399,59.0485989,183,725.406671582072,6552.0978395671,TRUE,TRUE,TRUE,5.20948615284142,0.305818887614963,0.0935251920220532,133
668317,13.719616,-149.0050577,59.04612529,187,729.124137589477,6552.04258327251,TRUE,TRUE,TRUE,5.23110861685459,0.344245499362892,0.118504963831607,133
668318,13.719616,-148.9404849,59.04361955,198,732.841677576322,6551.98732817408,TRUE,TRUE,TRUE,5.28826703069454,0.445825234929467,0.198760140099914,133
668319,13.719616,-148.8759218,59.04108169,205,736.559282366085,6551.93207382226,TRUE,TRUE,TRUE,5.32300997913841,0.507569067178101,0.257626357956048,133
668320,13.719616,-148.8113683,59.03851171,210,740.276965770032,6551.87682004335,TRUE,TRUE,TRUE,5.34710753071747,0.550394309391034,0.302933895810033,133
668321,13.719616,-148.7468246,59.03590962,214,743.994724332331,6551.82156671659,TRUE,TRUE,TRUE,5.36597601502185,0.583926654279893,0.340970337578509,230
668322,13.719616,-148.6822909,59.03327543,237,747.712554589527,6551.76631369164,TRUE,TRUE,TRUE,5.46806014113513,0.765346638486741,0.585755477042954,230
668323,13.719616,-148.6177673,59.03060915,263,751.430458802705,6551.71106116518,TRUE,TRUE,TRUE,5.57215403217776,0.950338299658704,0.903142883798197,230
668324,13.719616,-148.5532538,59.02791078,257,755.148445032686,6551.65580859684,TRUE,TRUE,TRUE,5.54907608489522,0.909325059001878,0.826872062928769,230
668325,13.719616,-148.4887506,59.02518033,247,758.866509798052,6551.60055579758,TRUE,TRUE,TRUE,5.50938833662798,0.838793518614701,0.703574566870031,230
668326,13.719616,-148.4242579,59.0224178,249,762.584649685914,6551.54530143686,TRUE,FALSE,FALSE,5.51745289646471,0.853125544306837,0.727823194348836,230
668327,13.719616,-148.3597757,59.01962321,241,766.302872591322,6551.49004717606,TRUE,TRUE,TRUE,5.48479693349065,0.795090622399019,0.632169097826859,230
668328,13.719616,-148.2953042,59.01679657,234,770.021175010766,6551.43479277043,TRUE,TRUE,TRUE,5.4553211153577,0.742707331639099,0.55161418047047,230
668329,13.719616,-148.2308434,59.01393787,189,773.739565058972,6551.37953654224,TRUE,TRUE,TRUE,5.24174701505964,0.363151651649543,0.131879122095791,134
668330,13.719616,-148.1663935,59.01104714,170,777.458039063267,6551.32428044416,TRUE,TRUE,TRUE,5.13579843705026,0.174863912105487,0.0305773877568355,134
668331,13.719616,-148.1019547,59.00812437,169,781.176593661093,6551.2690219523,TRUE,TRUE,TRUE,5.12989871492307,0.164379152761496,0.0270205058625873,134
668332,13.719616,-148.0375269,59.00516957,186,784.89524252771,6551.2137620168,TRUE,TRUE,TRUE,5.2257466737132,0.334716460157044,0.112035108700062,134
668333,13.719616,-147.9731105,59.00218276,303,788.61397057704,6551.15850057441,TRUE,TRUE,TRUE,5.71373280550937,1.20194665249255,1.44467575543804,230
668334,13.719616,-147.9087054,58.99916394,495,792.332791552028,6551.10323745407,TRUE,TRUE,TRUE,6.20455776256869,2.07422189594438,4.30239647361509,330
668335,13.719616,-147.8443118,58.99611312,580,796.051701903904,6551.04797230268,TRUE,TRUE,TRUE,6.36302810354046,2.35584929337589,5.55002589309967,430
668336,13.719616,-147.7799297,58.99303031,655,799.770709546131,6550.99270563539,TRUE,TRUE,TRUE,6.48463523563525,2.57196481323247,6.61500300050593,430
668337,13.719616,-147.7155595,58.98991551,859,803.489799532395,6550.93743505199,FALSE,TRUE,FALSE,6.75576892198425,3.05381317661853,9.32577491768898,530
668471,11.9530277,-139.2420342,58.28787019,473,1303.16097189638,6543.40912154588,TRUE,FALSE,FALSE,6.15909538849193,1.99342791257953,3.97375484265119,341
668472,13.00546359,-139.1802577,58.28054915,417,1306.9032220756,6543.35109663348,TRUE,TRUE,TRUE,6.0330862217988,1.7694892660752,3.13109226275533,341
668473,13.719616,-139.1185072,58.27319801,174,1310.64572733103,6543.29302929822,TRUE,TRUE,TRUE,5.15905529921453,0.216195113411557,0.0467403270630358,143
668474,13.719616,-139.0567829,58.26581678,180,1314.38848268588,6543.23491685339,TRUE,TRUE,TRUE,5.19295685089021,0.276443647672062,0.0764210903382353,143
668475,13.719616,-138.9950848,58.25840548,167,1318.13149449389,6543.1767601301,TRUE,TRUE,TRUE,5.11799381241676,0.143222217722609,0.0205126036493823,143
668476,13.719616,-138.9334131,58.25096414,176,1321.87475728641,6543.11855859964,TRUE,TRUE,TRUE,5.17048399503815,0.236505752242178,0.0559349708436384,143
668477,13.719616,-138.8717678,58.24349276,179,1325.61827785703,6543.06031088094,TRUE,TRUE,TRUE,5.18738580584075,0.266543000594315,0.0710451711658209,143
668478,13.719616,-138.810149,58.23599137,186,1329.3620564983,6543.00201765128,TRUE,TRUE,TRUE,5.2257466737132,0.334716460157044,0.112035108700062,143
668479,13.719616,-138.7485568,58.22845999,182,1333.10609372161,6542.94367847598,TRUE,TRUE,TRUE,5.2040066870768,0.296080991721361,0.0876639536587045,143
668480,13.719616,-138.6869914,58.22089864,184,1336.85038423396,6542.88529165062,TRUE,TRUE,TRUE,5.21493575760899,0.315503715692621,0.0995425946158503,143
668481,13.719616,-138.6254527,58.21330733,177,1340.59494033784,6542.8268581216,TRUE,TRUE,TRUE,5.17614973257383,0.246574683165896,0.0607990743783619,143
668482,13.719616,-138.5639409,58.20568608,176,1344.33975671566,6542.76837616263,TRUE,TRUE,TRUE,5.17048399503815,0.236505752242178,0.0559349708436384,143
668483,13.719616,-138.502456,58.19803491,179,1348.08483961751,6542.70984655649,TRUE,FALSE,FALSE,5.18738580584075,0.266543000594315,0.0710451711658209,143
668484,13.719616,-138.4409982,58.19035385,181,1351.83018345442,6542.65126863436,TRUE,TRUE,TRUE,5.19849703126583,0.286289443238083,0.0819616453095718,143
668485,13.719616,-138.3795676,58.18264291,180,1355.57578889636,6542.59264078082,TRUE,TRUE,TRUE,5.19295685089021,0.276443647672062,0.0764210903382353,143
668486,13.719616,-138.3181641,58.1749021,169,1359.32166819037,6542.53396394637,TRUE,TRUE,TRUE,5.12989871492307,0.164379152761496,0.0270205058625873,143
668487,13.719616,-138.256788,58.16713146,163,1363.06780966584,6542.4752372207,TRUE,TRUE,TRUE,5.09375020080676,0.100137403238119,0.0100274995272737,143
668488,13.719616,-138.1954392,58.15933099,111,1366.81422578885,6542.41646045191,TRUE,TRUE,TRUE,4.70953020131233,-0.582683608158739,0.339520187216887,143
668489,13.719616,-138.134118,58.15150072,170,1370.56090510142,6542.35763158174,TRUE,TRUE,TRUE,5.13579843705026,0.174863912105487,0.0305773877568355,143
668490,13.719616,-138.0728243,58.14364067,166,1374.30785955422,6542.29875264526,TRUE,TRUE,TRUE,5.11198778835654,0.132548542670128,0.0175691161639748,143
668491,13.719616,-138.0115583,58.13575085,173,1378.05508394838,6542.23982065826,TRUE,TRUE,TRUE,5.15329159449778,0.205952078980078,0.0424162588362164,143
668492,13.719616,-137.95032,58.12783129,173,1381.80258416602,6542.18083743896,TRUE,TRUE,TRUE,5.15329159449778,0.205952078980078,0.0424162588362164,143
668493,13.719616,-137.8891095,58.119882,181,1385.55036077823,6542.12180129247,TRUE,TRUE,TRUE,5.19849703126583,0.286289443238083,0.0819616453095718,143
668494,13.719616,-137.8279269,58.11190301,182,1389.29841384149,6542.06271270083,TRUE,TRUE,TRUE,5.2040066870768,0.296080991721361,0.0876639536587045,143
668495,13.719616,-137.7667724,58.10389433,181,1393.04673810198,6542.00356859954,TRUE,TRUE,TRUE,5.19849703126583,0.286289443238083,0.0819616453095718,143
668496,13.719616,-137.7056459,58.09585599,179,1396.79534518225,6541.9443721167,TRUE,TRUE,TRUE,5.18738580584075,0.266543000594315,0.0710451711658209,143
668497,13.719616,-137.6445476,58.087788,176,1400.5442298026,6541.8851201643,TRUE,TRUE,TRUE,5.17048399503815,0.236505752242178,0.0559349708436384,143
668498,13.719616,-137.5834775,58.07969039,176,1404.29339775881,6541.82581452257,TRUE,TRUE,TRUE,5.17048399503815,0.236505752242178,0.0559349708436384,143
668499,13.719616,-137.5224357,58.07156316,168,1408.04284980169,6541.76645233131,TRUE,FALSE,FALSE,5.12396397940326,0.153832168962254,0.0236643362076314,143
668500,13.719616,-137.4614224,58.06340635,162,1411.79257984128,6541.70703372619,TRUE,TRUE,TRUE,5.08759633523238,0.0892009899305695,0.00795681660459356,143
668501,13.719616,-137.4004376,58.05521998,157,1415.54259388555,6541.64755936437,TRUE,TRUE,TRUE,5.05624580534831,0.033486033521637,0.00112131444101219,143
668502,13.719616,-137.3394813,58.04700406,162,1419.2928981908,6541.58802881627,TRUE,TRUE,TRUE,5.08759633523238,0.0892009899305695,0.00795681660459356,143
668503,13.719616,-137.2785537,58.03875861,166,1423.04348713782,6541.52843998282,TRUE,TRUE,TRUE,5.11198778835654,0.132548542670128,0.0175691161639748,143
668504,13.719616,-137.2176549,58.03048365,173,1426.79436089452,6541.46879211879,TRUE,TRUE,TRUE,5.15329159449778,0.205952078980078,0.0424162588362164,143
668505,13.719616,-137.1567849,58.02217921,259,1430.54552515544,6541.40908695497,TRUE,TRUE,TRUE,5.55682806169954,0.923101574146363,0.852116516191493,240
668506,13.719616,-137.0959438,58.0138453,375,1434.29698032293,6541.34932263854,TRUE,TRUE,TRUE,5.92692602597041,1.58082544747904,2.49900909539732,340
668507,13.719616,-137.0351317,58.00548195,442,1438.04872625837,6541.28949948924,TRUE,TRUE,TRUE,6.0913098820777,1.87296211665865,3.50798709043846,340
668508,13.719616,-136.9743486,57.99708917,454,1441.80076914354,6541.22961703822,TRUE,TRUE,TRUE,6.11809719804135,1.92056750472532,3.68857954020684,350
668509,13.719616,-136.9135947,57.98866698,452,1445.55310327167,6541.16967307795,TRUE,TRUE,TRUE,6.11368217983223,1.91272130410367,3.65850278717203,350
668510,13.719616,-136.85287,57.98021541,421,1449.30573426535,6541.10966930724,TRUE,TRUE,TRUE,6.04263283368238,1.78645513768609,3.19142195896501,350
668511,13.719616,-136.7921747,57.97173448,356,1453.05865638492,6541.04960347589,TRUE,TRUE,TRUE,5.87493073085203,1.48842140800341,2.21539828780286,350
668512,13.719616,-136.7315087,57.9632242,143,1456.81188156963,6540.98947651346,TRUE,FALSE,FALSE,4.96284463025991,-0.132502943948136,0.0175570301549228,250
668513,13.719616,-136.6708723,57.95468459,130,1460.56539824569,6540.92928470212,TRUE,TRUE,TRUE,4.86753445045558,-0.30188453120554,0.0911342701811889,150
668514,13.71923749,-136.6102653,57.94611569,87,1464.31922332353,6540.86903368973,TRUE,TRUE,TRUE,4.46590811865458,-1.01563940717457,1.03152340540592,50
